#Wavelength (nm)	6.4 nm	9.23 nm	11.8 nm
753.4	0.72758	0.82633	0.94441
753.5	0.72765	0.82636	0.94443
753.6	0.72772	0.82639	0.94446
753.7	0.72778	0.82643	0.94448
753.8	0.72785	0.82646	0.94451
753.9	0.72792	0.82649	0.94454
754	0.72799	0.82652	0.94456
754.1	0.72806	0.82655	0.94459
754.2	0.72813	0.82658	0.94461
754.3	0.72819	0.82662	0.94464
754.4	0.72826	0.82665	0.94467
754.5	0.72833	0.82668	0.94469
754.6	0.72839	0.82671	0.94472
754.7	0.72846	0.82675	0.94474
754.8	0.72853	0.82678	0.94477
754.9	0.72859	0.82681	0.9448
755	0.72866	0.82685	0.94482
755.1	0.72873	0.82688	0.94485
755.2	0.72879	0.82691	0.94487
755.3	0.72886	0.82695	0.9449
755.4	0.72892	0.82698	0.94492
755.5	0.72899	0.82702	0.94495
755.6	0.72906	0.82705	0.94498
755.7	0.72912	0.82709	0.945
755.8	0.72919	0.82713	0.94503
755.9	0.72925	0.82716	0.94505
756	0.72932	0.8272	0.94508
756.1	0.72938	0.82724	0.9451
756.2	0.72945	0.82727	0.94513
756.3	0.72951	0.82731	0.94516
756.4	0.72957	0.82735	0.94518
756.5	0.72964	0.82739	0.94521
756.6	0.7297	0.82743	0.94523
756.7	0.72977	0.82747	0.94526
756.8	0.72983	0.82751	0.94528
756.9	0.72989	0.82755	0.94531
757	0.72996	0.82759	0.94533
757.1	0.73002	0.82764	0.94536
757.2	0.73009	0.82768	0.94539
757.3	0.73015	0.82772	0.94541
757.4	0.73021	0.82776	0.94544
757.5	0.73028	0.82781	0.94546
757.6	0.73034	0.82785	0.94549
757.7	0.7304	0.8279	0.94551
757.8	0.73047	0.82795	0.94554
757.9	0.73053	0.82799	0.94556
758	0.73059	0.82804	0.94559
758.1	0.73066	0.82809	0.94561
758.2	0.73072	0.82814	0.94564
758.3	0.73078	0.82818	0.94566
758.4	0.73085	0.82823	0.94569
758.5	0.73091	0.82828	0.94572
758.6	0.73097	0.82834	0.94574
758.7	0.73104	0.82839	0.94577
758.8	0.7311	0.82844	0.94579
758.9	0.73117	0.82849	0.94582
759	0.73123	0.82855	0.94584
759.1	0.73129	0.8286	0.94587
759.2	0.73136	0.82865	0.94589
759.3	0.73142	0.82871	0.94592
759.4	0.73149	0.82877	0.94594
759.5	0.73155	0.82882	0.94597
759.6	0.73161	0.82888	0.94599
759.7	0.73168	0.82894	0.94602
759.8	0.73174	0.829	0.94604
759.9	0.73181	0.82906	0.94607
760	0.73187	0.82912	0.94609
760.1	0.73194	0.82918	0.94612
760.2	0.732	0.82924	0.94614
760.3	0.73207	0.8293	0.94617
760.4	0.73213	0.82937	0.94619
760.5	0.7322	0.82943	0.94622
760.6	0.73227	0.8295	0.94624
760.7	0.73233	0.82956	0.94627
760.8	0.7324	0.82963	0.9463
760.9	0.73246	0.82969	0.94632
761	0.73253	0.82976	0.94635
761.1	0.7326	0.82983	0.94637
761.2	0.73267	0.8299	0.9464
761.3	0.73273	0.82997	0.94642
761.4	0.7328	0.83004	0.94645
761.5	0.73287	0.83011	0.94647
761.6	0.73294	0.83018	0.9465
761.7	0.733	0.83025	0.94652
761.8	0.73307	0.83033	0.94655
761.9	0.73314	0.8304	0.94657
762	0.73321	0.83047	0.9466
762.1	0.73328	0.83055	0.94662
762.2	0.73335	0.83063	0.94665
762.3	0.73342	0.8307	0.94667
762.4	0.73349	0.83078	0.9467
762.5	0.73356	0.83086	0.94672
762.6	0.73363	0.83093	0.94675
762.7	0.7337	0.83101	0.94677
762.8	0.73377	0.83109	0.94679
762.9	0.73385	0.83117	0.94682
763	0.73392	0.83125	0.94684
763.1	0.73399	0.83133	0.94687
763.2	0.73406	0.83142	0.94689
763.3	0.73414	0.8315	0.94692
763.4	0.73421	0.83158	0.94694
763.5	0.73428	0.83166	0.94697
763.6	0.73436	0.83175	0.94699
763.7	0.73443	0.83183	0.94702
763.8	0.73451	0.83192	0.94704
763.9	0.73458	0.832	0.94707
764	0.73466	0.83209	0.94709
764.1	0.73473	0.83218	0.94712
764.2	0.73481	0.83226	0.94714
764.3	0.73488	0.83235	0.94717
764.4	0.73496	0.83244	0.94719
764.5	0.73504	0.83253	0.94722
764.6	0.73511	0.83262	0.94724
764.7	0.73519	0.83271	0.94727
764.8	0.73527	0.8328	0.94729
764.9	0.73535	0.83289	0.94732
765	0.73543	0.83298	0.94734
765.1	0.7355	0.83307	0.94736
765.2	0.73558	0.83316	0.94739
765.3	0.73566	0.83325	0.94741
765.4	0.73574	0.83334	0.94744
765.5	0.73582	0.83344	0.94746
765.6	0.7359	0.83353	0.94749
765.7	0.73599	0.83362	0.94751
765.8	0.73607	0.83372	0.94754
765.9	0.73615	0.83381	0.94756
766	0.73623	0.8339	0.94759
766.1	0.73631	0.834	0.94761
766.2	0.73639	0.83409	0.94764
766.3	0.73648	0.83419	0.94766
766.4	0.73656	0.83428	0.94768
766.5	0.73664	0.83438	0.94771
766.6	0.73673	0.83447	0.94773
766.7	0.73681	0.83457	0.94776
766.8	0.7369	0.83466	0.94778
766.9	0.73698	0.83476	0.94781
767	0.73707	0.83486	0.94783
767.1	0.73715	0.83495	0.94785
767.2	0.73724	0.83505	0.94788
767.3	0.73732	0.83514	0.9479
767.4	0.73741	0.83524	0.94793
767.5	0.73749	0.83534	0.94795
767.6	0.73758	0.83543	0.94798
767.7	0.73767	0.83553	0.948
767.8	0.73775	0.83563	0.94802
767.9	0.73784	0.83572	0.94805
768	0.73793	0.83582	0.94807
768.1	0.73802	0.83592	0.9481
768.2	0.73811	0.83601	0.94812
768.3	0.73819	0.83611	0.94815
768.4	0.73828	0.8362	0.94817
768.5	0.73837	0.8363	0.94819
768.6	0.73846	0.8364	0.94822
768.7	0.73855	0.83649	0.94824
768.8	0.73864	0.83659	0.94827
768.9	0.73873	0.83669	0.94829
769	0.73882	0.83678	0.94831
769.1	0.73891	0.83688	0.94834
769.2	0.739	0.83697	0.94836
769.3	0.73909	0.83707	0.94839
769.4	0.73918	0.83716	0.94841
769.5	0.73927	0.83726	0.94843
769.6	0.73936	0.83735	0.94846
769.7	0.73945	0.83745	0.94848
769.8	0.73954	0.83754	0.9485
769.9	0.73963	0.83763	0.94853
770	0.73972	0.83773	0.94855
770.1	0.73981	0.83782	0.94858
770.2	0.7399	0.83791	0.9486
770.3	0.74	0.83801	0.94862
770.4	0.74009	0.8381	0.94865
770.5	0.74018	0.83819	0.94867
770.6	0.74027	0.83828	0.94869
770.7	0.74036	0.83838	0.94872
770.8	0.74045	0.83847	0.94874
770.9	0.74054	0.83856	0.94876
771	0.74064	0.83865	0.94879
771.1	0.74073	0.83874	0.94881
771.2	0.74082	0.83883	0.94883
771.3	0.74091	0.83892	0.94886
771.4	0.741	0.83901	0.94888
771.5	0.7411	0.83909	0.9489
771.6	0.74119	0.83918	0.94893
771.7	0.74128	0.83927	0.94895
771.8	0.74137	0.83936	0.94897
771.9	0.74146	0.83945	0.949
772	0.74156	0.83953	0.94902
772.1	0.74165	0.83962	0.94904
772.2	0.74174	0.8397	0.94907
772.3	0.74183	0.83979	0.94909
772.4	0.74192	0.83987	0.94911
772.5	0.74201	0.83996	0.94914
772.6	0.74211	0.84004	0.94916
772.7	0.7422	0.84012	0.94918
772.8	0.74229	0.84021	0.9492
772.9	0.74238	0.84029	0.94923
773	0.74247	0.84037	0.94925
773.1	0.74256	0.84045	0.94927
773.2	0.74265	0.84053	0.9493
773.3	0.74274	0.84061	0.94932
773.4	0.74283	0.84069	0.94934
773.5	0.74293	0.84077	0.94936
773.6	0.74302	0.84085	0.94939
773.7	0.74311	0.84093	0.94941
773.8	0.7432	0.84101	0.94943
773.9	0.74329	0.84109	0.94945
774	0.74338	0.84116	0.94948
774.1	0.74347	0.84124	0.9495
774.2	0.74356	0.84131	0.94952
774.3	0.74365	0.84139	0.94954
774.4	0.74373	0.84146	0.94957
774.5	0.74382	0.84154	0.94959
774.6	0.74391	0.84161	0.94961
774.7	0.744	0.84169	0.94963
774.8	0.74409	0.84176	0.94966
774.9	0.74418	0.84183	0.94968
775	0.74427	0.8419	0.9497
775.1	0.74435	0.84197	0.94972
775.2	0.74444	0.84204	0.94974
775.3	0.74453	0.84211	0.94977
775.4	0.74462	0.84218	0.94979
775.5	0.7447	0.84225	0.94981
775.6	0.74479	0.84232	0.94983
775.7	0.74488	0.84239	0.94985
775.8	0.74496	0.84246	0.94987
775.9	0.74505	0.84252	0.9499
776	0.74514	0.84259	0.94992
776.1	0.74522	0.84266	0.94994
776.2	0.74531	0.84272	0.94996
776.3	0.74539	0.84279	0.94998
776.4	0.74548	0.84285	0.95
776.5	0.74556	0.84292	0.95003
776.6	0.74565	0.84298	0.95005
776.7	0.74573	0.84304	0.95007
776.8	0.74582	0.8431	0.95009
776.9	0.7459	0.84317	0.95011
777	0.74598	0.84323	0.95013
777.1	0.74607	0.84329	0.95015
777.2	0.74615	0.84335	0.95017
777.3	0.74623	0.84341	0.9502
777.4	0.74631	0.84347	0.95022
777.5	0.7464	0.84353	0.95024
777.6	0.74648	0.84359	0.95026
777.7	0.74656	0.84365	0.95028
777.8	0.74664	0.84371	0.9503
777.9	0.74672	0.84377	0.95032
778	0.7468	0.84382	0.95034
778.1	0.74688	0.84388	0.95036
778.2	0.74696	0.84394	0.95038
778.3	0.74704	0.84399	0.9504
778.4	0.74712	0.84405	0.95042
778.5	0.7472	0.84411	0.95045
778.6	0.74728	0.84416	0.95047
778.7	0.74736	0.84422	0.95049
778.8	0.74744	0.84427	0.95051
778.9	0.74752	0.84433	0.95053
779	0.7476	0.84438	0.95055
779.1	0.74767	0.84443	0.95057
779.2	0.74775	0.84449	0.95059
779.3	0.74783	0.84454	0.95061
779.4	0.7479	0.84459	0.95063
779.5	0.74798	0.84465	0.95065
779.6	0.74806	0.8447	0.95067
779.7	0.74813	0.84475	0.95069
779.8	0.74821	0.8448	0.95071
779.9	0.74828	0.84485	0.95073
780	0.74836	0.8449	0.95075
780.1	0.74843	0.84496	0.95077
780.2	0.74851	0.84501	0.95079
780.3	0.74858	0.84506	0.95081
780.4	0.74866	0.84511	0.95083
780.5	0.74873	0.84516	0.95085
780.6	0.74881	0.84521	0.95087
780.7	0.74888	0.84526	0.95089
780.8	0.74895	0.84531	0.95091
780.9	0.74902	0.84536	0.95093
781	0.7491	0.8454	0.95095
781.1	0.74917	0.84545	0.95097
781.2	0.74924	0.8455	0.95098
781.3	0.74931	0.84555	0.951
781.4	0.74938	0.8456	0.95102
781.5	0.74946	0.84565	0.95104
781.6	0.74953	0.8457	0.95106
781.7	0.7496	0.84574	0.95108
781.8	0.74967	0.84579	0.9511
781.9	0.74974	0.84584	0.95112
782	0.74981	0.84589	0.95114
782.1	0.74988	0.84594	0.95116
782.2	0.74995	0.84598	0.95118
782.3	0.75002	0.84603	0.9512
782.4	0.75009	0.84608	0.95121
782.5	0.75015	0.84613	0.95123
782.6	0.75022	0.84617	0.95125
782.7	0.75029	0.84622	0.95127
782.8	0.75036	0.84627	0.95129
782.9	0.75043	0.84632	0.95131
783	0.75049	0.84636	0.95133
783.1	0.75056	0.84641	0.95135
783.2	0.75063	0.84646	0.95137
783.3	0.7507	0.84651	0.95138
783.4	0.75076	0.84655	0.9514
783.5	0.75083	0.8466	0.95142
783.6	0.75089	0.84665	0.95144
783.7	0.75096	0.84669	0.95146
783.8	0.75103	0.84674	0.95148
783.9	0.75109	0.84679	0.95149
784	0.75116	0.84684	0.95151
784.1	0.75122	0.84688	0.95153
784.2	0.75129	0.84693	0.95155
784.3	0.75135	0.84698	0.95157
784.4	0.75142	0.84703	0.95159
784.5	0.75148	0.84707	0.9516
784.6	0.75154	0.84712	0.95162
784.7	0.75161	0.84717	0.95164
784.8	0.75167	0.84722	0.95166
784.9	0.75173	0.84726	0.95168
785	0.7518	0.84731	0.9517
785.1	0.75186	0.84736	0.95171
785.2	0.75192	0.84741	0.95173
785.3	0.75199	0.84745	0.95175
785.4	0.75205	0.8475	0.95177
785.5	0.75211	0.84755	0.95179
785.6	0.75217	0.8476	0.9518
785.7	0.75223	0.84765	0.95182
785.8	0.7523	0.8477	0.95184
785.9	0.75236	0.84774	0.95186
786	0.75242	0.84779	0.95188
786.1	0.75248	0.84784	0.95189
786.2	0.75254	0.84789	0.95191
786.3	0.7526	0.84794	0.95193
786.4	0.75266	0.84799	0.95195
786.5	0.75272	0.84804	0.95197
786.6	0.75278	0.84809	0.95198
786.7	0.75284	0.84813	0.952
786.8	0.7529	0.84818	0.95202
786.9	0.75296	0.84823	0.95204
787	0.75302	0.84828	0.95205
787.1	0.75308	0.84833	0.95207
787.2	0.75314	0.84838	0.95209
787.3	0.7532	0.84843	0.95211
787.4	0.75326	0.84848	0.95212
787.5	0.75332	0.84853	0.95214
787.6	0.75337	0.84858	0.95216
787.7	0.75343	0.84863	0.95218
787.8	0.75349	0.84868	0.9522
787.9	0.75355	0.84873	0.95221
788	0.75361	0.84878	0.95223
788.1	0.75366	0.84884	0.95225
788.2	0.75372	0.84889	0.95227
788.3	0.75378	0.84894	0.95228
788.4	0.75384	0.84899	0.9523
788.5	0.75389	0.84904	0.95232
788.6	0.75395	0.84909	0.95234
788.7	0.75401	0.84914	0.95235
788.8	0.75406	0.84919	0.95237
788.9	0.75412	0.84925	0.95239
789	0.75417	0.8493	0.95241
789.1	0.75423	0.84935	0.95242
789.2	0.75429	0.8494	0.95244
789.3	0.75434	0.84945	0.95246
789.4	0.7544	0.84951	0.95248
789.5	0.75445	0.84956	0.95249
789.6	0.75451	0.84961	0.95251
789.7	0.75456	0.84966	0.95253
789.8	0.75462	0.84972	0.95255
789.9	0.75467	0.84977	0.95256
790	0.75473	0.84982	0.95258
790.1	0.75478	0.84987	0.9526
790.2	0.75484	0.84993	0.95262
790.3	0.75489	0.84998	0.95264
790.4	0.75495	0.85003	0.95265
790.5	0.755	0.85009	0.95267
790.6	0.75506	0.85014	0.95269
790.7	0.75511	0.85019	0.95271
790.8	0.75516	0.85025	0.95272
790.9	0.75522	0.8503	0.95274
791	0.75527	0.85035	0.95276
791.1	0.75533	0.85041	0.95278
791.2	0.75538	0.85046	0.95279
791.3	0.75543	0.85052	0.95281
791.4	0.75549	0.85057	0.95283
791.5	0.75554	0.85062	0.95285
791.6	0.75559	0.85068	0.95287
791.7	0.75564	0.85073	0.95288
791.8	0.7557	0.85079	0.9529
791.9	0.75575	0.85084	0.95292
792	0.7558	0.85089	0.95294
792.1	0.75586	0.85095	0.95295
792.2	0.75591	0.851	0.95297
792.3	0.75596	0.85106	0.95299
792.4	0.75601	0.85111	0.95301
792.5	0.75607	0.85117	0.95303
792.6	0.75612	0.85122	0.95304
792.7	0.75617	0.85128	0.95306
792.8	0.75622	0.85133	0.95308
792.9	0.75627	0.85138	0.9531
793	0.75633	0.85144	0.95312
793.1	0.75638	0.85149	0.95313
793.2	0.75643	0.85155	0.95315
793.3	0.75648	0.8516	0.95317
793.4	0.75653	0.85166	0.95319
793.5	0.75659	0.85171	0.95321
793.6	0.75664	0.85177	0.95323
793.7	0.75669	0.85182	0.95324
793.8	0.75674	0.85188	0.95326
793.9	0.75679	0.85193	0.95328
794	0.75684	0.85199	0.9533
794.1	0.7569	0.85204	0.95332
794.2	0.75695	0.8521	0.95334
794.3	0.757	0.85215	0.95336
794.4	0.75705	0.85221	0.95337
794.5	0.7571	0.85227	0.95339
794.6	0.75715	0.85232	0.95341
794.7	0.75721	0.85238	0.95343
794.8	0.75726	0.85243	0.95345
794.9	0.75731	0.85249	0.95347
795	0.75736	0.85254	0.95349
795.1	0.75741	0.8526	0.9535
795.2	0.75746	0.85265	0.95352
795.3	0.75752	0.85271	0.95354
795.4	0.75757	0.85276	0.95356
795.5	0.75762	0.85282	0.95358
795.6	0.75767	0.85287	0.9536
795.7	0.75772	0.85293	0.95362
795.8	0.75778	0.85298	0.95364
795.9	0.75783	0.85304	0.95366
796	0.75788	0.8531	0.95368
796.1	0.75793	0.85315	0.9537
796.2	0.75798	0.85321	0.95372
796.3	0.75804	0.85326	0.95373
796.4	0.75809	0.85332	0.95375
796.5	0.75814	0.85337	0.95377
796.6	0.7582	0.85343	0.95379
796.7	0.75825	0.85348	0.95381
796.8	0.7583	0.85354	0.95383
796.9	0.75835	0.8536	0.95385
797	0.75841	0.85365	0.95387
797.1	0.75846	0.85371	0.95389
797.2	0.75851	0.85376	0.95391
797.3	0.75857	0.85382	0.95393
797.4	0.75862	0.85387	0.95395
797.5	0.75867	0.85393	0.95397
797.6	0.75873	0.85399	0.95399
797.7	0.75878	0.85404	0.95401
797.8	0.75884	0.8541	0.95403
797.9	0.75889	0.85415	0.95405
798	0.75895	0.85421	0.95407
798.1	0.759	0.85427	0.95409
798.2	0.75906	0.85432	0.95411
798.3	0.75911	0.85438	0.95413
798.4	0.75917	0.85443	0.95415
798.5	0.75922	0.85449	0.95417
798.6	0.75928	0.85455	0.9542
798.7	0.75933	0.8546	0.95422
798.8	0.75939	0.85466	0.95424
798.9	0.75945	0.85471	0.95426
799	0.7595	0.85477	0.95428
799.1	0.75956	0.85483	0.9543
799.2	0.75962	0.85488	0.95432
799.3	0.75967	0.85494	0.95434
799.4	0.75973	0.855	0.95436
799.5	0.75979	0.85505	0.95438
799.6	0.75985	0.85511	0.9544
799.7	0.7599	0.85517	0.95443
799.8	0.75996	0.85522	0.95445
799.9	0.76002	0.85528	0.95447
800	0.76008	0.85534	0.95449
800.1	0.76014	0.85539	0.95451
800.2	0.7602	0.85545	0.95453
800.3	0.76026	0.85551	0.95455
800.4	0.76032	0.85557	0.95458
800.5	0.76038	0.85562	0.9546
800.6	0.76044	0.85568	0.95462
800.7	0.7605	0.85574	0.95464
800.8	0.76056	0.8558	0.95466
800.9	0.76062	0.85585	0.95469
801	0.76069	0.85591	0.95471
801.1	0.76075	0.85597	0.95473
801.2	0.76081	0.85603	0.95475
801.3	0.76087	0.85608	0.95477
801.4	0.76094	0.85614	0.9548
801.5	0.761	0.8562	0.95482
801.6	0.76106	0.85626	0.95484
801.7	0.76113	0.85632	0.95486
801.8	0.76119	0.85638	0.95489
801.9	0.76126	0.85643	0.95491
802	0.76132	0.85649	0.95493
802.1	0.76139	0.85655	0.95495
802.2	0.76145	0.85661	0.95498
802.3	0.76152	0.85667	0.955
802.4	0.76158	0.85673	0.95502
802.5	0.76165	0.85679	0.95505
802.6	0.76172	0.85685	0.95507
802.7	0.76179	0.85691	0.95509
802.8	0.76185	0.85697	0.95511
802.9	0.76192	0.85703	0.95514
803	0.76199	0.85709	0.95516
803.1	0.76206	0.85714	0.95518
803.2	0.76213	0.8572	0.95521
803.3	0.7622	0.85726	0.95523
803.4	0.76227	0.85733	0.95525
803.5	0.76234	0.85739	0.95528
803.6	0.76241	0.85745	0.9553
803.7	0.76248	0.85751	0.95532
803.8	0.76255	0.85757	0.95535
803.9	0.76262	0.85763	0.95537
804	0.76269	0.85769	0.9554
804.1	0.76276	0.85775	0.95542
804.2	0.76284	0.85781	0.95544
804.3	0.76291	0.85787	0.95547
804.4	0.76298	0.85793	0.95549
804.5	0.76306	0.85799	0.95552
804.6	0.76313	0.85806	0.95554
804.7	0.7632	0.85812	0.95556
804.8	0.76328	0.85818	0.95559
804.9	0.76335	0.85824	0.95561
805	0.76343	0.8583	0.95564
805.1	0.76351	0.85837	0.95566
805.2	0.76358	0.85843	0.95569
805.3	0.76366	0.85849	0.95571
805.4	0.76373	0.85855	0.95573
805.5	0.76381	0.85862	0.95576
805.6	0.76389	0.85868	0.95578
805.7	0.76397	0.85874	0.95581
805.8	0.76404	0.8588	0.95583
805.9	0.76412	0.85887	0.95586
806	0.7642	0.85893	0.95588
806.1	0.76428	0.85899	0.95591
806.2	0.76436	0.85906	0.95593
806.3	0.76444	0.85912	0.95596
806.4	0.76452	0.85918	0.95598
806.5	0.7646	0.85925	0.95601
806.6	0.76468	0.85931	0.95603
806.7	0.76476	0.85937	0.95606
806.8	0.76484	0.85944	0.95608
806.9	0.76492	0.8595	0.95611
807	0.765	0.85957	0.95613
807.1	0.76508	0.85963	0.95616
807.2	0.76516	0.85969	0.95618
807.3	0.76524	0.85976	0.95621
807.4	0.76532	0.85982	0.95623
807.5	0.76541	0.85989	0.95626
807.6	0.76549	0.85995	0.95628
807.7	0.76557	0.86002	0.95631
807.8	0.76565	0.86008	0.95633
807.9	0.76574	0.86014	0.95636
808	0.76582	0.86021	0.95639
808.1	0.7659	0.86027	0.95641
808.2	0.76599	0.86034	0.95644
808.3	0.76607	0.8604	0.95646
808.4	0.76616	0.86047	0.95649
808.5	0.76624	0.86053	0.95651
808.6	0.76632	0.8606	0.95654
808.7	0.76641	0.86066	0.95656
808.8	0.76649	0.86073	0.95659
808.9	0.76658	0.86079	0.95662
809	0.76666	0.86086	0.95664
809.1	0.76675	0.86092	0.95667
809.2	0.76683	0.86098	0.95669
809.3	0.76692	0.86105	0.95672
809.4	0.767	0.86111	0.95674
809.5	0.76709	0.86118	0.95677
809.6	0.76717	0.86124	0.9568
809.7	0.76726	0.86131	0.95682
809.8	0.76734	0.86137	0.95685
809.9	0.76743	0.86144	0.95687
810	0.76751	0.8615	0.9569
810.1	0.7676	0.86156	0.95693
810.2	0.76768	0.86163	0.95695
810.3	0.76777	0.86169	0.95698
810.4	0.76785	0.86176	0.957
810.5	0.76794	0.86182	0.95703
810.6	0.76802	0.86188	0.95705
810.7	0.76811	0.86195	0.95708
810.8	0.76819	0.86201	0.95711
810.9	0.76828	0.86207	0.95713
811	0.76836	0.86214	0.95716
811.1	0.76845	0.8622	0.95718
811.2	0.76853	0.86226	0.95721
811.3	0.76862	0.86232	0.95724
811.4	0.7687	0.86239	0.95726
811.5	0.76879	0.86245	0.95729
811.6	0.76887	0.86251	0.95731
811.7	0.76895	0.86257	0.95734
811.8	0.76904	0.86264	0.95737
811.9	0.76912	0.8627	0.95739
812	0.76921	0.86276	0.95742
812.1	0.76929	0.86282	0.95744
812.2	0.76937	0.86288	0.95747
812.3	0.76946	0.86294	0.95749
812.4	0.76954	0.863	0.95752
812.5	0.76962	0.86306	0.95755
812.6	0.7697	0.86312	0.95757
812.7	0.76979	0.86318	0.9576
812.8	0.76987	0.86324	0.95762
812.9	0.76995	0.8633	0.95765
813	0.77003	0.86336	0.95767
813.1	0.77011	0.86342	0.9577
813.2	0.77019	0.86348	0.95773
813.3	0.77027	0.86354	0.95775
813.4	0.77035	0.8636	0.95778
813.5	0.77043	0.86365	0.9578
813.6	0.77051	0.86371	0.95783
813.7	0.77059	0.86377	0.95785
813.8	0.77067	0.86383	0.95788
813.9	0.77075	0.86388	0.9579
814	0.77083	0.86394	0.95793
814.1	0.77091	0.864	0.95795
814.2	0.77099	0.86405	0.95798
814.3	0.77107	0.86411	0.958
814.4	0.77114	0.86416	0.95803
814.5	0.77122	0.86422	0.95805
814.6	0.7713	0.86427	0.95808
814.7	0.77137	0.86433	0.95811
814.8	0.77145	0.86438	0.95813
814.9	0.77152	0.86443	0.95816
815	0.7716	0.86449	0.95818
815.1	0.77167	0.86454	0.9582
815.2	0.77175	0.86459	0.95823
815.3	0.77182	0.86464	0.95825
815.4	0.77189	0.86469	0.95828
815.5	0.77197	0.86474	0.9583
815.6	0.77204	0.8648	0.95833
815.7	0.77211	0.86485	0.95835
815.8	0.77218	0.8649	0.95838
815.9	0.77225	0.86495	0.9584
816	0.77233	0.86499	0.95843
816.1	0.7724	0.86504	0.95845
816.2	0.77247	0.86509	0.95847
816.3	0.77254	0.86514	0.9585
816.4	0.7726	0.86519	0.95852
816.5	0.77267	0.86523	0.95855
816.6	0.77274	0.86528	0.95857
816.7	0.77281	0.86533	0.95859
816.8	0.77288	0.86537	0.95862
816.9	0.77294	0.86542	0.95864
817	0.77301	0.86546	0.95867
817.1	0.77308	0.86551	0.95869
817.2	0.77314	0.86555	0.95871
817.3	0.77321	0.8656	0.95874
817.4	0.77327	0.86564	0.95876
817.5	0.77333	0.86568	0.95878
817.6	0.7734	0.86573	0.95881
817.7	0.77346	0.86577	0.95883
817.8	0.77352	0.86581	0.95885
817.9	0.77359	0.86585	0.95888
818	0.77365	0.86589	0.9589
818.1	0.77371	0.86593	0.95892
818.2	0.77377	0.86597	0.95894
818.3	0.77383	0.86601	0.95897
818.4	0.77389	0.86605	0.95899
818.5	0.77395	0.86609	0.95901
818.6	0.77401	0.86613	0.95904
818.7	0.77407	0.86616	0.95906
818.8	0.77412	0.8662	0.95908
818.9	0.77418	0.86624	0.9591
819	0.77424	0.86628	0.95912
819.1	0.7743	0.86631	0.95915
819.2	0.77435	0.86635	0.95917
819.3	0.77441	0.86638	0.95919
819.4	0.77446	0.86642	0.95921
819.5	0.77452	0.86645	0.95923
819.6	0.77457	0.86649	0.95925
819.7	0.77463	0.86652	0.95928
819.8	0.77468	0.86655	0.9593
819.9	0.77473	0.86659	0.95932
820	0.77479	0.86662	0.95934
820.1	0.77484	0.86665	0.95936
820.2	0.77489	0.86668	0.95938
820.3	0.77494	0.86672	0.9594
820.4	0.77499	0.86675	0.95942
820.5	0.77504	0.86678	0.95944
820.6	0.77509	0.86681	0.95946
820.7	0.77514	0.86684	0.95948
820.8	0.77519	0.86687	0.9595
820.9	0.77524	0.8669	0.95952
821	0.77529	0.86693	0.95954
821.1	0.77534	0.86696	0.95956
821.2	0.77539	0.86698	0.95958
821.3	0.77544	0.86701	0.9596
821.4	0.77549	0.86704	0.95962
821.5	0.77553	0.86707	0.95964
821.6	0.77558	0.86709	0.95966
821.7	0.77563	0.86712	0.95968
821.8	0.77567	0.86715	0.9597
821.9	0.77572	0.86717	0.95972
822	0.77577	0.8672	0.95974
822.1	0.77581	0.86722	0.95976
822.2	0.77586	0.86725	0.95978
822.3	0.7759	0.86728	0.9598
822.4	0.77595	0.8673	0.95981
822.5	0.77599	0.86732	0.95983
822.6	0.77604	0.86735	0.95985
822.7	0.77608	0.86737	0.95987
822.8	0.77613	0.8674	0.95989
822.9	0.77617	0.86742	0.9599
823	0.77621	0.86744	0.95992
823.1	0.77626	0.86747	0.95994
823.2	0.7763	0.86749	0.95996
823.3	0.77634	0.86751	0.95997
823.4	0.77639	0.86754	0.95999
823.5	0.77643	0.86756	0.96001
823.6	0.77647	0.86758	0.96003
823.7	0.77652	0.8676	0.96004
823.8	0.77656	0.86763	0.96006
823.9	0.7766	0.86765	0.96008
824	0.77664	0.86767	0.96009
824.1	0.77669	0.86769	0.96011
824.2	0.77673	0.86771	0.96013
824.3	0.77677	0.86773	0.96014
824.4	0.77681	0.86776	0.96016
824.5	0.77685	0.86778	0.96017
824.6	0.7769	0.8678	0.96019
824.7	0.77694	0.86782	0.96021
824.8	0.77698	0.86784	0.96022
824.9	0.77702	0.86786	0.96024
825	0.77706	0.86788	0.96025
825.1	0.77711	0.8679	0.96027
825.2	0.77715	0.86792	0.96028
825.3	0.77719	0.86794	0.9603
825.4	0.77723	0.86796	0.96031
825.5	0.77728	0.86798	0.96033
825.6	0.77732	0.868	0.96034
825.7	0.77736	0.86803	0.96035
825.8	0.7774	0.86805	0.96037
825.9	0.77744	0.86807	0.96038
826	0.77749	0.86809	0.9604
826.1	0.77753	0.86811	0.96041
826.2	0.77757	0.86813	0.96042
826.3	0.77762	0.86815	0.96044
826.4	0.77766	0.86817	0.96045
826.5	0.7777	0.86819	0.96046
826.6	0.77774	0.86821	0.96048
826.7	0.77779	0.86823	0.96049
826.8	0.77783	0.86825	0.9605
826.9	0.77787	0.86827	0.96052
827	0.77792	0.8683	0.96053
827.1	0.77796	0.86832	0.96054
827.2	0.77801	0.86834	0.96055
827.3	0.77805	0.86836	0.96057
827.4	0.7781	0.86838	0.96058
827.5	0.77814	0.8684	0.96059
827.6	0.77819	0.86843	0.9606
827.7	0.77823	0.86845	0.96061
