-14443081.719948047630-11014833.484094151294*I	-15259408.072537609214-10191611.361682208932*I	15505074.483294682457+7777241.4109379358403*I
-14439932.878961048272-11007880.677844424326*I	-15250188.196720679775-10185060.483192468121*I	15493953.322366962390+7775691.8269097988628*I
-14436801.782335545267-11001074.646313786730*I	-15241096.896262433655-10178642.650209280863*I	15482992.656809127842+7774179.3763272330701*I
-14433689.013101395539-10994411.838436325052*I	-15232132.333472957151-10172354.660877674612*I	15472189.988050860090+7772703.0027408389545*I
-14430595.115896861377-10987888.799455209159*I	-15223292.697309967796-10166193.404486568232*I	15461542.863367432924+7771261.6846541289723*I
-14427520.598797012465-10981502.168072324111*I	-15214576.203076686341-10160155.858434342702*I	15451048.874778394766+7769854.4342050801219*I
-14424465.935052438765-10975248.673687540221*I	-15205981.092112686992-10154239.085311788085*I	15440705.657981723963+7768480.2959036003631*I
-14421431.564743109331-10969125.133724744878*I	-15197505.631478876383-10148440.230097168943*I	15430510.891322033908+7767138.3454222723210*I
-14418417.896351926938-10963128.451041844217*I	-15189148.113637650136-10142756.517458420852*I	15420462.294791470639+7765827.6884378745219*I
-14415425.308262261281-10957255.611422026025*I	-15180906.856129182269-10137185.249157745440*I	15410557.629062008175+7764547.4595213094807*I
-14412454.150183493169-10951503.681143657194*I	-15172780.201244716623-10131723.801554111401*I	15400794.694547906194+7763296.8210736897626*I
-14409504.744508367629-10945869.804626269433*I	-15164766.515697650236-10126369.623199395248*I	15391171.330497151036+7762074.9623064481204*I
-14406577.387605733881-10940351.202150165757*I	-15156864.190293125736-10121120.232524108923*I	15381685.414110754452+7760881.0982634463814*I
-14403672.351052044019-10934945.167647257391*I	-15149071.639596782754-10115973.215608862738*I	15372334.859688835316+7759714.4688831603070*I
-14400789.882804788828-10929649.066560816087*I	-15141387.301603256729-10110926.224037902076*I	15363117.617802457719+7758574.3380991145347*I
-14397930.208320867737-10924460.333771900439*I	-15133809.637404956799-10105976.972831235677*I	15354031.674490244672+7757459.9929768332769*I
-14395093.531622719693-10919376.471590286492*I	-15126337.130861602351-10101123.238452042784*I	15345075.050478830157+7756370.7428856590084*I
-14392280.036314881915-10914395.047807802871*I	-15118968.288270949965-10096362.856886206474*I	15336245.800426253633+7755305.9187038732242*I
-14389489.886553493455-10909513.693812038637*I	-15111701.638041098474-10091693.721790971848*I	15327542.012187440434+7754264.8720556307605*I
-14386723.227971119598-10904730.102758458249*I	-15104535.730364719519-10087113.782709870853*I	15318961.806100948884+7753246.9745782924155*I
-14383980.188559140756-10900042.027799022329*I	-15097469.136895523883-10082621.043351190825*I	15310503.334296200520+7752251.6172188099165*I
-14381260.879509825134-10895447.280365475321*I	-15090500.450427239898-10078213.559927391994*I	15302164.780020443682+7751278.2095578828894*I
-14378565.396020087559-10890943.728505521783*I	-15083628.284575349022-10073889.439553000384*I	15293944.356984732909+7750326.1791606696091*I
-14375893.818058826947-10886529.295270171839*I	-15076851.273461795102-10069646.838698617427*I	15285840.308728237260+7749394.9709528921401*I
-14373246.211099631543-10882201.957150593315*I	-15070168.071402857645-10065483.961698796364*I	15277850.908000219879+7748484.0466212322157*I
-14370622.626820543846-10877959.742562863351*I	-15063577.352600355449-10061399.059311638610*I	15269974.456159058899+7747592.8840369670127*I
-14368023.103772485680-10873800.730379065801*I	-15057077.810836324994-10057390.427328061003*I	15262209.282587706324+7746720.9767018440359*I
-14365447.668017857771-10869723.048503232593*I	-15050668.159171297960-10053456.405228777543*I	15254553.744125006704+7745867.8332152417793*I
-14362896.333740747169-10865724.872490677364*I	-15044347.129646283889-10049595.374887127164*I	15247006.224512321538+7745032.9767617078317*I
-14360369.103830099546-10861804.424209318302*I	-15038113.472988547310-10045805.759315962534*I	15239565.133854928231+7744215.9446180087746*I
-14357865.970437141525-10857959.970541634084*I	-15031965.958321253363-10042086.021456894103*I	15232228.908097684325+7743416.2876788667139*I
-14355386.915508270486-10854189.822125942267*I	-15025903.372877042096-10038434.663010258872*I	15224996.008514468585+7742633.5700005957149*I
-14352931.911294565498-10850492.332135733447*I	-15019924.521715578938-10034850.223304254807*I	15217864.921210930409+7741867.3683618878798*I
-14350500.920839012856-10846865.895095836985*I	-15014028.227445117372-10031331.278201749772*I	15210834.156640098038+7741117.2718410334388*I
-14348093.898442483013-10843308.945734235199*I	-15008213.329948099402-10027876.439043338415*I	15203902.249130414148+7740382.8814088921065*I
-14345710.790109442191-10839819.957868382611*I	-15002478.686110809943-10024484.351625281839*I	15197067.756425784740+7739663.8095369641908*I
-14343351.533974331506-10836397.443324925221*I	-14996823.169557092710-10021153.695211023309*I	15190329.259237243730+7738959.6798199396164*I
-14341016.060709498831-10833039.950891751835*I	-14991245.670386127468-10017883.181575028817*I	15183685.360805851453+7738270.1266121312214*I
-14338704.293915523671-10829746.065301345311*I	-14985745.094914261507-10014671.554077754228*I	15177134.686476460361+7737594.7946772254919*I
-14336416.150494732886-10826514.406244436166*I	-14980320.365420881973-10011517.586770591103*I	15170675.883281995592+7736933.3388508093770*I
-14334151.541008665049-10823343.627412994420*I	-14974970.419898310025-10008420.083529691262*I	15164307.619537911856+7736285.4237151560615*I
-14331910.370020203354-10820232.415571627817*I	-14969694.211805692790-10005377.877217615862*I	15158028.584446501270+7735650.7232857756165*I
-14329692.536421061207-10817179.489656485738*I	-14964490.709826864551-10002389.828871798314*I	15151837.487710739303+7735028.9207092583740*I
-14327497.933745270876-10814183.599900798231*I	-14959358.897632144659-9999454.8269188518901*I	15145733.059157368088+7734419.7079719597362*I
-14325326.450469293550-10811243.526986208623*I	-14954297.773644036082-9996571.7864137924620*I	15139714.048368927808+7733822.7856190949812*I
-14323177.970299338992-10808358.081219086279*I	-14949306.350806785395-9993739.6483032845844*I	15133779.224324457920+7733237.8624838315332*I
