# Substrate  Layer        Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity OpticalPenetration1 OpticalPenetration2
Al           Ti                400.000000 No           Yes           311.950145       100.056835       292.488692     0.087685             6.755031           10.769734
Al           TiO2              400.000000 Yes          Yes           111.899014        67.817471       186.441574     0.839612             6.755031           -1.000000
Al           Be                400.000000 No           Yes           254.822497       103.511269       279.527881     0.114074             6.755031           10.143565
Al           Cr                400.000000 No           Yes           313.555719        98.809064       315.278379     0.092753             6.755031           11.173797
Al           Cu                400.000000 No           Yes           393.468406        92.250014       540.217280     0.147664             6.755031           14.937959
Al           Li                400.000000 No           Yes          1503.509593        89.823115       750.952174     0.232625             6.755031           19.480152
Al           Bi                400.000000 No           Yes           338.791591        92.270817       557.665514     0.147858             6.755031           14.631683
Al           Pt                400.000000 No           Yes           358.296562        98.809297       302.117256     0.081890             6.755031           11.179796
Al           Ge                400.000000 Yes          Yes           159.526123        95.754535     15689.346360     0.285343             6.755031           14.373918
Al           Si                400.000000 No           Yes           131.633410       113.841975       183.348135     0.717171             6.755031           82.437541
Al           a-C               400.000000 Yes          Yes           226.515231        80.919388       846.244112     0.527440             6.755031           46.901858
Al           Graphite(o)       400.000000 Yes          Yes           158.581202        79.595636       518.280630     0.377016             6.755031           26.013888
Al           Graphite(e)       400.000000 Yes          Yes           247.448762        80.349917       771.334575     0.879259             6.755031         1820.880461
Al           SiO2              400.000000 Yes          Yes           258.953086        80.704762       839.000011     0.894510             6.755031           -1.000000
Al           Al2O3             400.000000 Yes          Yes           207.767746        78.644032       554.255589     0.878034             6.755031           -1.000000
Al           Diamond           400.000000 Yes          Yes           139.688612        72.671734       271.131779     0.851085             6.755031           -1.000000
Al           GaAs              400.000000 Yes          Yes           155.138367        96.905132      2818.151077     0.310484             6.755031           14.843138
Al           InP               400.000000 Yes          Yes           133.684589        89.644108       464.080976     0.374707             6.755031           18.385249
Al           GaP               400.000000 Yes          Yes            63.540498        52.870633        78.975781     0.721223             6.755031          115.911863
# Substrate  Layer        Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity OpticalPenetration1 OpticalPenetration2
Al           Ta                400.000000 No           Yes           374.468135        93.837489       452.219295     0.124605             6.755031           13.657705
Al           V                 400.000000 No           Yes           265.573683       109.071372       220.295963     0.106715             6.755031            9.141931
Al           W                 400.000000 Yes          Yes           197.903146        96.137016       661.981830     0.187502             6.755031           12.541950
Ni           Air               400.000000 Yes          Yes           393.278001       146.885162      1516.088428     0.513087            12.278114           -1.000000
Ni           Au                400.000000 No           Yes           357.123600       193.196536       340.908634     0.015270            12.278114           16.298493
Ni           SiC               400.000000 No           Yes           163.515230       134.665194       336.588370     0.267454            12.278114          317.098570
Ni           Ti                400.000000 No           Yes           301.168673       234.047467       180.038084     0.006018            12.278114           10.769734
Ni           TiO2              400.000000 No           Yes           155.785971       132.094683       291.616131     0.290096            12.278114           -1.000000
Ni           Be                400.000000 No           Yes           265.421913       244.831825       165.468082     0.030604            12.278114           10.143565
Ni           Cr                400.000000 No           Yes           305.813444       229.295014       189.875765     0.003558            12.278114           11.173797
Ni           Bi                400.000000 No           Yes           346.918188       201.437520       286.149946     0.006005            12.278114           14.631683
Ni           Ge                400.000000 No           Yes           219.820998       227.157940       284.508851     0.104865            12.278114           14.373918
Ni           Si                400.000000 No           Yes           187.146035       230.587716       799.018167     0.318123            12.278114           82.437541
Ni           a-C               400.000000 Yes          Yes           266.775904       153.733940      4043.052025     0.161684            12.278114           46.901858
Ni           Graphite(o)       400.000000 No           Yes           224.817987       171.968853      1359.163970     0.081674            12.278114           26.013888
Ni           Graphite(e)       400.000000 Yes          Yes           255.041141       139.267203       687.766196     0.383797            12.278114         1820.880461
Ni           SiO2              400.000000 Yes          Yes           264.809175       139.852923       725.099554     0.401900            12.278114           -1.000000
Ni           Al2O3             400.000000 Yes          Yes           218.121817       135.147518       512.775322     0.354178            12.278114           -1.000000
