 variables=E2,E1,W12 
i= zone 101
0.22000000E+00 0.99999998E-01 0.64366796E-03
0.23999999E+00 0.99999998E-01 0.72159740E-03
0.25999999E+00 0.99999998E-01 0.79640841E-03
0.27999999E+00 0.99999998E-01 0.86388994E-03
0.29999999E+00 0.99999998E-01 0.91499621E-03
0.31999999E+00 0.99999998E-01 0.89966548E-03
0.33999999E+00 0.99999998E-01 0.96373695E-03
0.35999999E+00 0.99999998E-01 0.10816951E-02
0.37999999E+00 0.99999998E-01 0.12061330E-02
0.39999999E+00 0.99999998E-01 0.13368321E-02
0.41999999E+00 0.99999998E-01 0.14735239E-02
0.43999999E+00 0.99999998E-01 0.16158844E-02
0.45999999E+00 0.99999998E-01 0.17635284E-02
0.47999999E+00 0.99999998E-01 0.19160030E-02
0.49999999E+00 0.99999998E-01 0.20727812E-02
0.51999999E+00 0.99999998E-01 0.22332535E-02
0.53999999E+00 0.99999998E-01 0.23967202E-02
0.55999999E+00 0.99999998E-01 0.25623817E-02
0.57999999E+00 0.99999998E-01 0.27293273E-02
0.59999999E+00 0.99999998E-01 0.28965233E-02
0.61999999E+00 0.99999998E-01 0.30627973E-02
0.63999999E+00 0.99999998E-01 0.32268202E-02
0.65999999E+00 0.99999998E-01 0.33870832E-02
0.67999998E+00 0.99999998E-01 0.35418681E-02
0.69999998E+00 0.99999998E-01 0.36892081E-02
0.71999998E+00 0.99999998E-01 0.38268341E-02
0.73999998E+00 0.99999998E-01 0.39520982E-02
0.75999998E+00 0.99999998E-01 0.40618610E-02
0.77999998E+00 0.99999998E-01 0.41523177E-02
0.79999998E+00 0.99999998E-01 0.42187159E-02
0.81999998E+00 0.99999998E-01 0.42548663E-02
0.83999998E+00 0.99999998E-01 0.42522231E-02
0.85999998E+00 0.99999998E-01 0.41979463E-02
0.87999998E+00 0.99999998E-01 0.40700792E-02
0.89999998E+00 0.99999998E-01 0.38216099E-02
0.91999998E+00 0.99999998E-01 0.32766795E-02
0.93999998E+00 0.99999998E-01 0.26537201E-02
0.95999998E+00 0.99999998E-01 0.27804737E-02
0.97999998E+00 0.99999998E-01 0.29083354E-02
0.99999998E+00 0.99999998E-01 0.30369110E-02
0.10200000E+01 0.99999998E-01 0.31657934E-02
0.10400000E+01 0.99999998E-01 0.32945676E-02
0.10600000E+01 0.99999998E-01 0.34228188E-02
0.10800000E+01 0.99999998E-01 0.35501405E-02
0.11000000E+01 0.99999998E-01 0.36761443E-02
0.11200000E+01 0.99999998E-01 0.38004709E-02
0.11400000E+01 0.99999998E-01 0.39228025E-02
0.11600000E+01 0.99999998E-01 0.40428767E-02
0.11800000E+01 0.99999998E-01 0.41605012E-02
0.12000000E+01 0.99999998E-01 0.42755705E-02
0.12200000E+01 0.99999998E-01 0.43880825E-02
0.12400000E+01 0.99999998E-01 0.44981569E-02
0.12600000E+01 0.99999998E-01 0.46060535E-02
0.12800000E+01 0.99999998E-01 0.47121902E-02
0.13000000E+01 0.99999998E-01 0.48171599E-02
0.13200000E+01 0.99999998E-01 0.49217453E-02
0.13400000E+01 0.99999998E-01 0.50269304E-02
0.13600000E+01 0.99999998E-01 0.51339050E-02
0.13800000E+01 0.99999998E-01 0.52440610E-02
0.14000000E+01 0.99999998E-01 0.53589743E-02
0.14200000E+01 0.99999998E-01 0.54803668E-02
0.14400000E+01 0.99999998E-01 0.56100358E-02
0.14600000E+01 0.99999998E-01 0.57497343E-02
0.14800000E+01 0.99999998E-01 0.59009647E-02
0.15000000E+01 0.99999998E-01 0.60646047E-02
0.15200000E+01 0.99999998E-01 0.62400867E-02
0.15400000E+01 0.99999998E-01 0.64224054E-02
0.15600000E+01 0.99999998E-01 0.66071345E-02
0.15800000E+01 0.99999998E-01 0.67935723E-02
0.16000000E+01 0.99999998E-01 0.69814723E-02
0.16200000E+01 0.99999998E-01 0.71705371E-02
0.16400000E+01 0.99999998E-01 0.73604097E-02
0.16600000E+01 0.99999998E-01 0.75506637E-02
0.16800000E+01 0.99999998E-01 0.77407920E-02
0.17000000E+01 0.99999998E-01 0.79301946E-02
0.17200000E+01 0.99999998E-01 0.81181642E-02
0.17400000E+01 0.99999998E-01 0.83038705E-02
0.17600000E+01 0.99999998E-01 0.84863431E-02
0.17800000E+01 0.99999998E-01 0.86644519E-02
0.18000000E+01 0.99999998E-01 0.88368862E-02
0.18200000E+01 0.99999998E-01 0.90021315E-02
0.18400000E+01 0.99999998E-01 0.91584441E-02
0.18600000E+01 0.99999998E-01 0.93038238E-02
0.18800000E+01 0.99999998E-01 0.94359834E-02
0.19000000E+01 0.99999998E-01 0.95523156E-02
0.19200000E+01 0.99999998E-01 0.96498554E-02
0.19400000E+01 0.99999998E-01 0.97252354E-02
0.19600000E+01 0.99999998E-01 0.97746307E-02
0.19800000E+01 0.99999998E-01 0.97936824E-02
0.20000000E+01 0.99999998E-01 0.97773801E-02
0.00000000E+00 0.12000000E+00 0.18344859E-05
0.20000000E-01 0.12000000E+00 0.40231055E-04
0.39999999E-01 0.12000000E+00 0.83423247E-04
0.59999999E-01 0.12000000E+00 0.13120380E-03
0.79999998E-01 0.12000000E+00 0.18327516E-03
0.99999998E-01 0.12000000E+00 0.23924693E-03
0.12000000E+00 0.12000000E+00 0.29863512E-03
0.14000000E+00 0.12000000E+00 0.36086389E-03
0.16000000E+00 0.12000000E+00 0.42527006E-03
0.18000000E+00 0.12000000E+00 0.49111060E-03
0.20000000E+00 0.12000000E+00 0.55757152E-03
0.22000000E+00 0.12000000E+00 0.62377079E-03
0.23999999E+00 0.12000000E+00 0.68872754E-03
0.25999999E+00 0.12000000E+00 0.75117787E-03
0.27999999E+00 0.12000000E+00 0.80853870E-03
0.29999999E+00 0.12000000E+00 0.84142870E-03
0.31999999E+00 0.12000000E+00 0.92890572E-03
0.33999999E+00 0.12000000E+00 0.10461022E-02
0.35999999E+00 0.12000000E+00 0.11695571E-02
0.37999999E+00 0.12000000E+00 0.12989970E-02
0.39999999E+00 0.12000000E+00 0.14341082E-02
0.41999999E+00 0.12000000E+00 0.15745333E-02
0.43999999E+00 0.12000000E+00 0.17198686E-02
0.45999999E+00 0.12000000E+00 0.18696604E-02
0.47999999E+00 0.12000000E+00 0.20234012E-02
0.49999999E+00 0.12000000E+00 0.21805248E-02
0.51999999E+00 0.12000000E+00 0.23404011E-02
0.53999999E+00 0.12000000E+00 0.25023292E-02
0.55999999E+00 0.12000000E+00 0.26655288E-02
0.57999999E+00 0.12000000E+00 0.28291302E-02
0.59999999E+00 0.12000000E+00 0.29921601E-02
0.61999999E+00 0.12000000E+00 0.31535239E-02
0.63999999E+00 0.12000000E+00 0.33119813E-02
0.65999999E+00 0.12000000E+00 0.34661145E-02
0.67999998E+00 0.12000000E+00 0.36142823E-02
0.69999998E+00 0.12000000E+00 0.37545569E-02
0.71999998E+00 0.12000000E+00 0.38846324E-02
0.73999998E+00 0.12000000E+00 0.40016884E-02
0.75999998E+00 0.12000000E+00 0.41021811E-02
0.77999998E+00 0.12000000E+00 0.41815070E-02
0.79999998E+00 0.12000000E+00 0.42334303E-02
0.81999998E+00 0.12000000E+00 0.42490256E-02
0.83999998E+00 0.12000000E+00 0.42144975E-02
0.85999998E+00 0.12000000E+00 0.41058616E-02
0.87999998E+00 0.12000000E+00 0.38716972E-02
0.89999998E+00 0.12000000E+00 0.33227980E-02
0.91999998E+00 0.12000000E+00 0.26724487E-02
0.93999998E+00 0.12000000E+00 0.28012178E-02
0.95999998E+00 0.12000000E+00 0.29308296E-02
0.97999998E+00 0.12000000E+00 0.30608116E-02
0.99999998E+00 0.12000000E+00 0.31906726E-02
0.10200000E+01 0.12000000E+00 0.33199098E-02
0.10400000E+01 0.12000000E+00 0.34480163E-02
0.10600000E+01 0.12000000E+00 0.35744908E-02
0.10800000E+01 0.12000000E+00 0.36988477E-02
0.11000000E+01 0.12000000E+00 0.38206295E-02
0.11200000E+01 0.12000000E+00 0.39394205E-02
0.11400000E+01 0.12000000E+00 0.40548615E-02
0.11600000E+01 0.12000000E+00 0.41666668E-02
0.11800000E+01 0.12000000E+00 0.42746415E-02
0.12000000E+01 0.12000000E+00 0.43787015E-02
0.12200000E+01 0.12000000E+00 0.44788930E-02
0.12400000E+01 0.12000000E+00 0.45754141E-02
0.12600000E+01 0.12000000E+00 0.46686353E-02
0.12800000E+01 0.12000000E+00 0.47591204E-02
0.13000000E+01 0.12000000E+00 0.48476461E-02
0.13200000E+01 0.12000000E+00 0.49352175E-02
0.13400000E+01 0.12000000E+00 0.50230810E-02
0.13600000E+01 0.12000000E+00 0.51127282E-02
0.13800000E+01 0.12000000E+00 0.52058908E-02
0.14000000E+01 0.12000000E+00 0.53045184E-02
0.14200000E+01 0.12000000E+00 0.54107336E-02
0.14400000E+01 0.12000000E+00 0.55267524E-02
0.14600000E+01 0.12000000E+00 0.56547496E-02
0.14800000E+01 0.12000000E+00 0.57966355E-02
0.15000000E+01 0.12000000E+00 0.59536858E-02
0.15200000E+01 0.12000000E+00 0.61261761E-02
0.15400000E+01 0.12000000E+00 0.63058881E-02
0.15600000E+01 0.12000000E+00 0.64890704E-02
0.15800000E+01 0.12000000E+00 0.66756798E-02
0.16000000E+01 0.12000000E+00 0.68656136E-02
0.16200000E+01 0.12000000E+00 0.70586966E-02
0.16400000E+01 0.12000000E+00 0.72546646E-02
0.16600000E+01 0.12000000E+00 0.74531476E-02
0.16800000E+01 0.12000000E+00 0.76536495E-02
0.17000000E+01 0.12000000E+00 0.78555263E-02
0.17200000E+01 0.12000000E+00 0.80579617E-02
0.17400000E+01 0.12000000E+00 0.82599407E-02
0.17600000E+01 0.12000000E+00 0.84602204E-02
0.17800000E+01 0.12000000E+00 0.86572994E-02
0.18000000E+01 0.12000000E+00 0.88493845E-02
0.18200000E+01 0.12000000E+00 0.90343564E-02
0.18400000E+01 0.12000000E+00 0.92097343E-02
0.18600000E+01 0.12000000E+00 0.93726400E-02
0.18800000E+01 0.12000000E+00 0.95197617E-02
0.19000000E+01 0.12000000E+00 0.96473207E-02
0.19200000E+01 0.12000000E+00 0.97510372E-02
0.19400000E+01 0.12000000E+00 0.98260999E-02
0.19600000E+01 0.12000000E+00 0.98671308E-02
0.19800000E+01 0.12000000E+00 0.98681404E-02
0.20000000E+01 0.12000000E+00 0.98224416E-02
0.00000000E+00 0.14000000E+00 0.30729734E-05
0.20000000E-01 0.14000000E+00 0.50552405E-04
0.39999999E-01 0.14000000E+00 0.10073115E-03
0.59999999E-01 0.14000000E+00 0.15335083E-03
0.79999998E-01 0.14000000E+00 0.20805702E-03
0.99999998E-01 0.14000000E+00 0.26440925E-03
0.12000000E+00 0.14000000E+00 0.32189883E-03
0.14000000E+00 0.14000000E+00 0.37997728E-03
0.16000000E+00 0.14000000E+00 0.43810032E-03
0.18000000E+00 0.14000000E+00 0.49579433E-03
0.20000000E+00 0.14000000E+00 0.55275720E-03
0.22000000E+00 0.14000000E+00 0.60901291E-03
0.23999999E+00 0.14000000E+00 0.66514878E-03
0.25999999E+00 0.14000000E+00 0.72261837E-03
0.27999999E+00 0.14000000E+00 0.78068856E-03
0.29999999E+00 0.14000000E+00 0.88010473E-03
0.31999999E+00 0.14000000E+00 0.99491762E-03
0.33999999E+00 0.14000000E+00 0.11156894E-02
0.35999999E+00 0.14000000E+00 0.12420851E-02
0.37999999E+00 0.14000000E+00 0.13737390E-02
0.39999999E+00 0.14000000E+00 0.15102550E-02
0.41999999E+00 0.14000000E+00 0.16512070E-02
0.43999999E+00 0.14000000E+00 0.17961389E-02
0.45999999E+00 0.14000000E+00 0.19445641E-02
0.47999999E+00 0.14000000E+00 0.20959649E-02
0.49999999E+00 0.14000000E+00 0.22497902E-02
0.51999999E+00 0.14000000E+00 0.24054528E-02
0.53999999E+00 0.14000000E+00 0.25623244E-02
0.55999999E+00 0.14000000E+00 0.27197280E-02
0.57999999E+00 0.14000000E+00 0.28769269E-02
0.59999999E+00 0.14000000E+00 0.30331081E-02
0.61999999E+00 0.14000000E+00 0.31873589E-02
0.63999999E+00 0.14000000E+00 0.33386332E-02
0.65999999E+00 0.14000000E+00 0.34857016E-02
0.67999998E+00 0.14000000E+00 0.36270811E-02
0.69999998E+00 0.14000000E+00 0.37609304E-02
0.71999998E+00 0.14000000E+00 0.38848940E-02
0.73999998E+00 0.14000000E+00 0.39958630E-02
0.75999998E+00 0.14000000E+00 0.40895922E-02
0.77999998E+00 0.14000000E+00 0.41600570E-02
0.79999998E+00 0.14000000E+00 0.41982837E-02
0.81999998E+00 0.14000000E+00 0.41899786E-02
0.83999998E+00 0.14000000E+00 0.41098512E-02
0.85999998E+00 0.14000000E+00 0.39035269E-02
0.87999998E+00 0.14000000E+00 0.33737891E-02
0.89999998E+00 0.14000000E+00 0.27215973E-02
0.91999998E+00 0.14000000E+00 0.28549653E-02
0.93999998E+00 0.14000000E+00 0.29891854E-02
0.95999998E+00 0.14000000E+00 0.31237118E-02
0.97999998E+00 0.14000000E+00 0.32579694E-02
0.99999998E+00 0.14000000E+00 0.33913598E-02
0.10200000E+01 0.14000000E+00 0.35232692E-02
0.10400000E+01 0.14000000E+00 0.36530762E-02
0.10600000E+01 0.14000000E+00 0.37801628E-02
0.10800000E+01 0.14000000E+00 0.39039256E-02
0.11000000E+01 0.14000000E+00 0.40237891E-02
0.11200000E+01 0.14000000E+00 0.41392207E-02
0.11400000E+01 0.14000000E+00 0.42497471E-02
0.11600000E+01 0.14000000E+00 0.43549727E-02
0.11800000E+01 0.14000000E+00 0.44545995E-02
0.12000000E+01 0.14000000E+00 0.45484489E-02
0.12200000E+01 0.14000000E+00 0.46364841E-02
0.12400000E+01 0.14000000E+00 0.47188352E-02
0.12600000E+01 0.14000000E+00 0.47958245E-02
0.12800000E+01 0.14000000E+00 0.48679924E-02
0.13000000E+01 0.14000000E+00 0.49361243E-02
0.13200000E+01 0.14000000E+00 0.50012769E-02
0.13400000E+01 0.14000000E+00 0.50648036E-02
0.13600000E+01 0.14000000E+00 0.51283791E-02
0.13800000E+01 0.14000000E+00 0.51940227E-02
0.14000000E+01 0.14000000E+00 0.52641227E-02
0.14200000E+01 0.14000000E+00 0.53414676E-02
0.14400000E+01 0.14000000E+00 0.54293089E-02
0.14600000E+01 0.14000000E+00 0.55315422E-02
0.14800000E+01 0.14000000E+00 0.56534740E-02
0.15000000E+01 0.14000000E+00 0.58080680E-02
0.15200000E+01 0.14000000E+00 0.59794938E-02
0.15400000E+01 0.14000000E+00 0.61557560E-02
0.15600000E+01 0.14000000E+00 0.63370079E-02
0.15800000E+01 0.14000000E+00 0.65233413E-02
0.16000000E+01 0.14000000E+00 0.67147687E-02
0.16200000E+01 0.14000000E+00 0.69112029E-02
0.16400000E+01 0.14000000E+00 0.71124342E-02
0.16600000E+01 0.14000000E+00 0.73181047E-02
0.16800000E+01 0.14000000E+00 0.75276801E-02
0.17000000E+01 0.14000000E+00 0.77404179E-02
0.17200000E+01 0.14000000E+00 0.79553332E-02
0.17400000E+01 0.14000000E+00 0.81711622E-02
0.17600000E+01 0.14000000E+00 0.83863228E-02
0.17800000E+01 0.14000000E+00 0.85988734E-02
0.18000000E+01 0.14000000E+00 0.88064711E-02
0.18200000E+01 0.14000000E+00 0.90063295E-02
0.18400000E+01 0.14000000E+00 0.91951778E-02
0.18600000E+01 0.14000000E+00 0.93692244E-02
0.18800000E+01 0.14000000E+00 0.95241249E-02
0.19000000E+01 0.14000000E+00 0.96549607E-02
0.19200000E+01 0.14000000E+00 0.97562283E-02
0.19400000E+01 0.14000000E+00 0.98218450E-02
0.19600000E+01 0.14000000E+00 0.98451682E-02
0.19800000E+01 0.14000000E+00 0.98190197E-02
0.20000000E+01 0.14000000E+00 0.97356746E-02
0.00000000E+00 0.16000000E+00 0.47176589E-05
0.20000000E-01 0.16000000E+00 0.61256266E-04
0.39999999E-01 0.16000000E+00 0.11824596E-03
0.59999999E-01 0.16000000E+00 0.17540803E-03
0.79999998E-01 0.16000000E+00 0.23237637E-03
0.99999998E-01 0.16000000E+00 0.28872314E-03
0.12000000E+00 0.16000000E+00 0.34400012E-03
0.14000000E+00 0.16000000E+00 0.39780280E-03
0.16000000E+00 0.16000000E+00 0.44986942E-03
0.18000000E+00 0.16000000E+00 0.50023693E-03
0.20000000E+00 0.16000000E+00 0.54949848E-03
0.22000000E+00 0.16000000E+00 0.59926934E-03
0.23999999E+00 0.16000000E+00 0.65319356E-03
0.25999999E+00 0.16000000E+00 0.72013160E-03
0.27999999E+00 0.16000000E+00 0.82317168E-03
0.29999999E+00 0.16000000E+00 0.93455857E-03
0.31999999E+00 0.16000000E+00 0.10515810E-02
0.33999999E+00 0.16000000E+00 0.11738370E-02
0.35999999E+00 0.16000000E+00 0.13009029E-02
0.37999999E+00 0.16000000E+00 0.14323367E-02
0.39999999E+00 0.16000000E+00 0.15676825E-02
0.41999999E+00 0.16000000E+00 0.17064742E-02
0.43999999E+00 0.16000000E+00 0.18482390E-02
0.45999999E+00 0.16000000E+00 0.19925009E-02
0.47999999E+00 0.16000000E+00 0.21387830E-02
0.49999999E+00 0.16000000E+00 0.22866086E-02
0.51999999E+00 0.16000000E+00 0.24355009E-02
0.53999999E+00 0.16000000E+00 0.25849786E-02
0.55999999E+00 0.16000000E+00 0.27345493E-02
0.57999999E+00 0.16000000E+00 0.28836949E-02
0.59999999E+00 0.16000000E+00 0.30318506E-02
0.61999999E+00 0.16000000E+00 0.31783703E-02
0.63999999E+00 0.16000000E+00 0.33224760E-02
0.65999999E+00 0.16000000E+00 0.34631813E-02
0.67999998E+00 0.16000000E+00 0.35991773E-02
0.69999998E+00 0.16000000E+00 0.37286616E-02
0.71999998E+00 0.16000000E+00 0.38490735E-02
0.73999998E+00 0.16000000E+00 0.39566746E-02
0.75999998E+00 0.16000000E+00 0.40458486E-02
0.77999998E+00 0.16000000E+00 0.41078445E-02
0.79999998E+00 0.16000000E+00 0.41282684E-02
0.81999998E+00 0.16000000E+00 0.40811732E-02
0.83999998E+00 0.16000000E+00 0.39105394E-02
0.85999998E+00 0.16000000E+00 0.34157066E-02
0.87999998E+00 0.16000000E+00 0.27806432E-02
0.89999998E+00 0.16000000E+00 0.29197995E-02
0.91999998E+00 0.16000000E+00 0.30600664E-02
0.93999998E+00 0.16000000E+00 0.32008460E-02
0.95999998E+00 0.16000000E+00 0.33414971E-02
0.97999998E+00 0.16000000E+00 0.34813398E-02
0.99999998E+00 0.16000000E+00 0.36196615E-02
0.10200000E+01 0.16000000E+00 0.37557236E-02
0.10400000E+01 0.16000000E+00 0.38887696E-02
0.10600000E+01 0.16000000E+00 0.40180357E-02
0.10800000E+01 0.16000000E+00 0.41427614E-02
0.11000000E+01 0.16000000E+00 0.42622029E-02
0.11200000E+01 0.16000000E+00 0.43756483E-02
0.11400000E+01 0.16000000E+00 0.44824340E-02
0.11600000E+01 0.16000000E+00 0.45819644E-02
0.11800000E+01 0.16000000E+00 0.46737329E-02
0.12000000E+01 0.16000000E+00 0.47573460E-02
0.12200000E+01 0.16000000E+00 0.48325505E-02
0.12400000E+01 0.16000000E+00 0.48992633E-02
0.12600000E+01 0.16000000E+00 0.49576055E-02
0.12800000E+01 0.16000000E+00 0.50079419E-02
0.13000000E+01 0.16000000E+00 0.50509254E-02
0.13200000E+01 0.16000000E+00 0.50875518E-02
0.13400000E+01 0.16000000E+00 0.51192258E-02
0.13600000E+01 0.16000000E+00 0.51478496E-02
0.13800000E+01 0.16000000E+00 0.51759458E-02
0.14000000E+01 0.16000000E+00 0.52068520E-02
0.14200000E+01 0.16000000E+00 0.52450682E-02
0.14400000E+01 0.16000000E+00 0.52970174E-02
0.14600000E+01 0.16000000E+00 0.53734182E-02
0.14800000E+01 0.16000000E+00 0.55048444E-02
0.15000000E+01 0.16000000E+00 0.56658733E-02
0.15200000E+01 0.16000000E+00 0.58326033E-02
0.15400000E+01 0.16000000E+00 0.60053564E-02
0.15600000E+01 0.16000000E+00 0.61843957E-02
0.15800000E+01 0.16000000E+00 0.63699046E-02
0.16000000E+01 0.16000000E+00 0.65619637E-02
0.16200000E+01 0.16000000E+00 0.67605240E-02
0.16400000E+01 0.16000000E+00 0.69653771E-02
0.16600000E+01 0.16000000E+00 0.71761223E-02
0.16800000E+01 0.16000000E+00 0.73921304E-02
0.17000000E+01 0.16000000E+00 0.76125038E-02
0.17200000E+01 0.16000000E+00 0.78360339E-02
0.17400000E+01 0.16000000E+00 0.80611567E-02
0.17600000E+01 0.16000000E+00 0.82859056E-02
0.17800000E+01 0.16000000E+00 0.85078644E-02
0.18000000E+01 0.16000000E+00 0.87241206E-02
0.18200000E+01 0.16000000E+00 0.89312223E-02
0.18400000E+01 0.16000000E+00 0.91251404E-02
0.18600000E+01 0.16000000E+00 0.93012416E-02
0.18800000E+01 0.16000000E+00 0.94542752E-02
0.19000000E+01 0.16000000E+00 0.95783819E-02
0.19200000E+01 0.16000000E+00 0.96671314E-02
0.19400000E+01 0.16000000E+00 0.97135972E-02
0.19600000E+01 0.16000000E+00 0.97104724E-02
0.19800000E+01 0.16000000E+00 0.96502168E-02
0.20000000E+01 0.16000000E+00 0.95251618E-02
0.00000000E+00 0.18000000E+00 0.67779325E-05
0.20000000E-01 0.18000000E+00 0.71943606E-04
0.39999999E-01 0.18000000E+00 0.13519760E-03
0.59999999E-01 0.18000000E+00 0.19628651E-03
0.79999998E-01 0.18000000E+00 0.25489313E-03
0.99999998E-01 0.18000000E+00 0.31068156E-03
0.12000000E+00 0.18000000E+00 0.36336866E-03
0.14000000E+00 0.18000000E+00 0.41283566E-03
0.16000000E+00 0.18000000E+00 0.45930576E-03
0.18000000E+00 0.18000000E+00 0.50364120E-03
0.20000000E+00 0.18000000E+00 0.54789215E-03
0.22000000E+00 0.18000000E+00 0.59653789E-03
0.23999999E+00 0.18000000E+00 0.66146851E-03
0.25999999E+00 0.18000000E+00 0.76236911E-03
0.27999999E+00 0.18000000E+00 0.86970854E-03
0.29999999E+00 0.18000000E+00 0.98237307E-03
0.31999999E+00 0.18000000E+00 0.10998920E-02
0.33999999E+00 0.18000000E+00 0.12217794E-02
0.35999999E+00 0.18000000E+00 0.13475417E-02
0.37999999E+00 0.18000000E+00 0.14766854E-02
0.39999999E+00 0.18000000E+00 0.16087244E-02
0.41999999E+00 0.18000000E+00 0.17431886E-02
0.43999999E+00 0.18000000E+00 0.18796311E-02
0.45999999E+00 0.18000000E+00 0.20176354E-02
0.47999999E+00 0.18000000E+00 0.21568212E-02
0.49999999E+00 0.18000000E+00 0.22968480E-02
0.51999999E+00 0.18000000E+00 0.24374166E-02
0.53999999E+00 0.18000000E+00 0.25782652E-02
0.55999999E+00 0.18000000E+00 0.27191596E-02
0.57999999E+00 0.18000000E+00 0.28598744E-02
0.59999999E+00 0.18000000E+00 0.30001603E-02
0.61999999E+00 0.18000000E+00 0.31396931E-02
0.63999999E+00 0.18000000E+00 0.32779945E-02
0.65999999E+00 0.18000000E+00 0.34143115E-02
0.67999998E+00 0.18000000E+00 0.35474341E-02
0.69999998E+00 0.18000000E+00 0.36754121E-02
0.71999998E+00 0.18000000E+00 0.37951078E-02
0.73999998E+00 0.18000000E+00 0.39014534E-02
0.75999998E+00 0.18000000E+00 0.39861331E-02
0.77999998E+00 0.18000000E+00 0.40349853E-02
0.79999998E+00 0.18000000E+00 0.40219742E-02
0.81999998E+00 0.18000000E+00 0.38905860E-02
0.83999998E+00 0.18000000E+00 0.34405593E-02
0.85999998E+00 0.18000000E+00 0.28361976E-02
0.87999998E+00 0.18000000E+00 0.29812995E-02
0.89999998E+00 0.18000000E+00 0.31279703E-02
0.91999998E+00 0.18000000E+00 0.32755891E-02
0.93999998E+00 0.18000000E+00 0.34234769E-02
0.95999998E+00 0.18000000E+00 0.35708987E-02
0.97999998E+00 0.18000000E+00 0.37170668E-02
0.99999998E+00 0.18000000E+00 0.38611452E-02
0.10200000E+01 0.18000000E+00 0.40022545E-02
0.10400000E+01 0.18000000E+00 0.41394793E-02
0.10600000E+01 0.18000000E+00 0.42718756E-02
0.10800000E+01 0.18000000E+00 0.43984814E-02
0.11000000E+01 0.18000000E+00 0.45183278E-02
0.11200000E+01 0.18000000E+00 0.46304535E-02
0.11400000E+01 0.18000000E+00 0.47339211E-02
0.11600000E+01 0.18000000E+00 0.48278368E-02
0.11800000E+01 0.18000000E+00 0.49113738E-02
0.12000000E+01 0.18000000E+00 0.49838005E-02
0.12200000E+01 0.18000000E+00 0.50445139E-02
0.12400000E+01 0.18000000E+00 0.50930818E-02
0.12600000E+01 0.18000000E+00 0.51292943E-02
0.12800000E+01 0.18000000E+00 0.51532298E-02
0.13000000E+01 0.18000000E+00 0.51653410E-02
0.13200000E+01 0.18000000E+00 0.51665715E-02
0.13400000E+01 0.18000000E+00 0.51585192E-02
0.13600000E+01 0.18000000E+00 0.51436790E-02
