# N	K	X	Y	Z
   2.40000 	 1.400000 	 0.042271 	 -0.000000 	 0.309388 
   2.40000 	 1.500000 	 0.035031 	 -0.000000 	 0.291574 
   2.40000 	 1.600000 	 0.028580 	 -0.000000 	 0.274634 
   2.40000 	 1.700000 	 0.022876 	 -0.000000 	 0.258545 
   2.40000 	 1.800000 	 0.017871 	 -0.000000 	 0.243281 
   2.40000 	 1.900000 	 0.013511 	 -0.000000 	 0.228817 
   2.40000 	 2.000000 	 0.009742 	 -0.000000 	 0.215127 
   2.50000 	 0.000000 	 0.192820 	 0.000000 	 0.656313 
   2.50000 	 0.100000 	 0.182540 	 0.000000 	 0.624956 
   2.50000 	 0.200000 	 0.171612 	 0.000000 	 0.594302 
   2.50000 	 0.300000 	 0.160015 	 0.000000 	 0.564748 
   2.50000 	 0.400000 	 0.147982 	 0.000000 	 0.536292 
   2.50000 	 0.500000 	 0.135747 	 0.000000 	 0.508923 
   2.50000 	 0.600000 	 0.123522 	 0.000000 	 0.482626 
   2.50000 	 0.700000 	 0.111501 	 0.000000 	 0.457383 
   2.50000 	 0.800000 	 0.099845 	 -0.000000 	 0.433175 
   2.50000 	 0.900000 	 0.088689 	 -0.000000 	 0.409980 
   2.50000 	 1.000000 	 0.078134 	 -0.000000 	 0.387778 
   2.50000 	 1.100000 	 0.068256 	 -0.000000 	 0.366548 
   2.50000 	 1.200000 	 0.059100 	 -0.000000 	 0.346267 
   2.50000 	 1.300000 	 0.050693 	 -0.000000 	 0.326913 
   2.50000 	 1.400000 	 0.043037 	 -0.000000 	 0.308464 
   2.50000 	 1.500000 	 0.036121 	 -0.000000 	 0.290897 
   2.50000 	 1.600000 	 0.029922 	 -0.000000 	 0.274187 
   2.50000 	 1.700000 	 0.024405 	 -0.000000 	 0.258311 
   2.50000 	 1.800000 	 0.019530 	 -0.000000 	 0.243243 
   2.50000 	 1.900000 	 0.015252 	 -0.000000 	 0.228958 
   2.50000 	 2.000000 	 0.011524 	 -0.000000 	 0.215429 
   2.60000 	 0.000000 	 0.182455 	 0.000000 	 0.651078 
   2.60000 	 0.100000 	 0.173415 	 0.000000 	 0.619668 
   2.60000 	 0.200000 	 0.163219 	 0.000000 	 0.589384 
   2.60000 	 0.300000 	 0.152446 	 0.000000 	 0.560201 
   2.60000 	 0.400000 	 0.141305 	 0.000000 	 0.532111 
   2.60000 	 0.500000 	 0.129994 	 0.000000 	 0.505099 
   2.60000 	 0.600000 	 0.118695 	 0.000000 	 0.479150 
   2.60000 	 0.700000 	 0.107573 	 0.000000 	 0.454246 
   2.60000 	 0.800000 	 0.096770 	 0.000000 	 0.430367 
   2.60000 	 0.900000 	 0.086402 	 -0.000000 	 0.407490 
   2.60000 	 1.000000 	 0.076562 	 -0.000000 	 0.385597 
   2.60000 	 1.100000 	 0.067317 	 -0.000000 	 0.364663 
   2.60000 	 1.200000 	 0.058712 	 -0.000000 	 0.344665 
